,sentence,label,idx
1836,Jesus the Strategic Leader.,1,918
1837,Reduced tissue factor pathway inhibitor-1 after pharmacological thrombolysis: an epiphenomenon or potential culprit in rethrombosis?,0,2511
1838,Affinity purification of two populations of antibodies against format determinants of synthetic myelin basic protein peptide S82 from S82-AH- and S82-CH-Sepharose 4B columns,0,3054
1839,A Mathematical Model for the Dynamics and Synchronization of Cows,1,1015
1840,Effects of synaptic connectivity on liquid state machine performance,0,3250
1841,Accuracy of 3-Tesla MR and MR arthrography in diagnosis of meniscal retear in the post-operative knee,0,2667
1842,Menstrual Joy: The Construct and Its Consequences,1,552
1843,How are Distances Between Individuals of Grazing Cows Explained by a Statistical Model?,1,1006
1844,Retrograde and anterograde transport of HIV protein gp120 in the nervous system,0,2701
1845,"A New Frigorifick Experiment Shewing, How a Considerable Degree of Cold May be Suddenly Produced without the Help of Snow, Ice, Haile, Wind, or Niter, and That at Any Time of the Year",1,1354
1846,Heterogeneous cloud radio access networks: a new perspective for enhancing spectral and energy efficiencies,0,1986
1847,Rapid virological response in hepatitis C virus genotype 1 and early ribavirin exposure.,0,2486
1848,Fungi from koala (Phascolarctos cinereus) faeces exhibit a broad range of enzyme activities against recalcitrant substrates.,1,884
1849,Spook house sporotrichosis. A point-source outbreak of sporotrichosis associated with hay bale props in a Halloween haunted-house,1,782
1850,Exploring Stock Managers Perceptions of the Human-Animal Relationship on Dairy Farms and an Association with Milk Production,1,856
1851,On being treated as an ignorant hillbilly when escorting a patient to a London hospital,1,1032
1852,"Infection, Incest, and Iniquity: Investigating the Neural Correlates of Disgust and Morality",1,1553
1853,Rate of recalibration to changing affordances for squeezing through doorways reveals the role of feedback,0,2719
1854,L-DOPA inhibits excitatory synaptic transmission in the rat nucleus tractus solitarius through release of dopamine,0,2831
1855,Memorising Milton's Paradise lost: a study of a septuagenarian exceptional memoriser.,1,924
1856,Physiological changes in neurodegeneration - mechanistic insights and clinical utility,0,3387
1857,Is AFP a new reliable marker of liver regeneration in acute hepatic failure?,0,2328
1858,The anthers of Senecio vulgaris (Asteraceae): saltatory evolution caught in the act,0,1910
1859,Tinder Lies,1,795
1860,The Effect of Knife Handle Shape on Stabbing Performance.,1,1662
1861,Rest and exercise potassium-43 myocardial perfusion imaging for the noninvasive evaluation of aortocoronary bypass surgery.,0,2568
1862,"Female orgasm rates are largely independent of other traits: Implications for ""female orgasmic disorder"" and evolutionary theories of orgasm",1,1692
1863,Gonadotrophin treatment of pathospermic patients,0,2150
1864,Group-constrained sparse fMRI connectivity modeling for mild cognitive impairment identification,0,3260
1865,"Attention and Temporal Expectations Modulate Power, Not Phase, of Ongoing Alpha Oscillations",0,2879
1866,McGill Ingestive Skills Assessment (MISA): Development and First Field Test of an Evaluation of Functional Ingestive Skills of Elderly Persons,0,2300
1867,Three-dimensional Histomorphometric Analysis of Distraction Osteogenesis Using an Implanted Device for Mandibular Lengthening in Sheep.,1,440
1868,Characterization and expression analysis of SOMATIC EMBRYOGENESIS RECEPTOR KINASE (SERK) genes in sexual and apomictic Paspalum notatum,0,3403
1869,Is voice processing species-specific in human auditory cortex? An fMRI study,0,2748
1870,Analysis of data from Reichler's (1979) The Baseball Encyclopedia: right-handed pitchers are taller and heavier than left-handed pitchers,1,468
1871,Impaired visuomotor adaptation in adults with ADHD,0,3388
1872,Head hunting and hair witchcraft (Mummies 2),1,907
1873,Not Another Meeting! Are Meeting Time Demands Related to Employee Well-being?,1,205
1874,Dark Current Random Telegraph Signals in Solid-State Image Sensors,0,2028
1875,"Effect of simulated resistance, fleeing, and use of force on standardized field sobriety testing.",1,1242
1876,EEG alpha power and alpha power asymmetry in sleep and wakefulness.,0,2787
1877,Bad Popcorn in Big Buckets: Portion Size Can Influence Intake as Much as Taste.,1,984
1878,Episodic memory for emotional and non-emotional words in individuals with anhedonia,0,3038
1879,Voodoo dentistry.,1,1066
1880,"The tooth fairy, Santa Claus, and the hard core drinking driver",1,909
1881,Comparative multivariate analysis of biometric traits of West African Dwarf and Red Sokoto goats,0,1832
1882,Distinction Between Heating Rate and Total Heat Absorption in the Microwave-Exposed Mouse.,1,300
1883,Violence-Related Injury and the Price of Beer in England and Wales.,1,1003
1884,Rollercoaster Asthma: When Positive Emotional Stress Interferes with Dyspnea Perception,1,74
1885,Photonic measurement of apparent presence of spirit using a computer automated system.,0,2159
1886,The Effect of Touch on Tipping: An Evaluation in a French Bar.,1,323
1887,The Nature of the Haemopoietic Factor in Marmite,1,1280
1888,First-Spike Latency in the Presence of Spontaneous Activity,0,3222
1889,The Role of Static Pedestrian Groups in Crowded Spaces.,1,591
1890,"Preparation and Characterization of poly(Azomethines) Containing Ether and Methylene Bridges: Photophysical, Electrochemical, Conductivity and Thermal Properties",0,3348
1891,The Attitudes to Chocolate Questionnaire: A Psychometric Evaluation.,1,1660
1892,How Do Wombats Make Cubed Poo?,1,1707
1893,Mapping Behavioral Repertoire onto the Cortex,0,3151
1894,Two-way interaction of number of meetings and perceived meeting effectiveness to predict job satisfaction,1,691
1895,High-Efficiency Silicon-Embedded Coreless Coupled Inductors for Power Supply on Chip Applications,0,2058
1896,On the Use of Clustering Algorithms for Message Scheduling in WDM Star Networks,0,2035
1897,"Distribution of catecholaminergic and peptidergic cells in the gerbil medial amygdala, caudal preoptic area and caudal bed nuclei of the stria terminalis with a focus on areas activated at ejaculation",0,3155
1898,Analyzing the influence of BDNF heterozygosity on spatial memory response to 17β-estradiol,0,2697
1899,Racehorses are getting faster.,1,997
1900,Will Humans Swim Faster or Slower in Syrup?,1,19
1901,"Account of a Man Who Lived Ten Years After Having Swallowed a Number of Clasp-Knives, with a Description of the Appearances of the Body after Death.",1,1379
1902,Fellatio by Fruit Bats Prolongs Copulation Time,1,119
1903,Head and neck injury risks in heavy metal: head bangers stuck between rock and a hard bass,1,945
1904,island biogeography of Day Geckos (Phelsuma) in the Indian Ocean,0,1905
1905,Allogeneic hematopoietic stem cell transplantation with reduced-intensity conditioning in acute lymphoblastic leukemia: a feasibility study.,0,2279
1906,High frequency of mating without egg release in highly promiscuous nonparasitic lamprey Lethenteron kessleri,0,1765
1907,Neural Mechanisms Underlying Human Consensus Decision-Making,0,3328
1908,Comprehensive Assessment of Coronary Artery Disease in Sports-Related Sudden Cardiac Arrest.,0,2227
1909,Effects of macro elements and nitrogen source on biomass accumulation and bacoside A production from adventitious shoot cultures of Bacopa monnieri (L.),0,1802
1910,Dying to Save Taxes: Evidence from Estate Tax Returns on the Death Elasticity,1,174
1911,Threshold control of arm posture and movement adaptation to load,0,3217
1912,President Obama's Coronary Calcium Scan,1,368
1913,Computational study of structural changes in neuronal networks during growth: a model of dissociated neocortical cultures,0,2866
1914,Trail Marking by the Larva of the Madrone Butterfly Eucheira socialis and the Role of the Trail Pheromone in Communal Foraging Behavior,0,1911
1915,Fruit Machine Gambling and Criminal Behaviour: Issues for the Judiciary.,1,1302
1916,Modelling progressive autonomic failure in MSA: where are we now?,0,3214
1917,Flatulence on airplanes: just let it go,1,1627
1918,Double Dissociation between Meaningful and Meaningless Gesture Reproduction in Apraxia,0,2677
1919,Open-loop behaviour of back-EMF based self-sensing BLDC drives,0,2107
1920,Shape and efficiency of wood ant foraging networks,0,1924
1921,Does degree of baldness influence vitamin D status?,1,546
1922,How to survive a nerve-wracking journey,0,3071
1923,Noradrenergic stimulation and motor performance: Differential effects of reboxetine on movement kinematics and visuomotor abilities in healthy human subjects,0,3092
1924,Diagnostic imaging of aortic diseases,0,2522
1925,Faculty Perceptions of Plagiarism,1,762
1926,Mating Competitors Increase Religious Beliefs.,1,1041
1927,The odors of the human vagina.,1,887
1928,Do women prefer more complex music around ovulation?,1,308
1929,Effect of auxins on flower formation in coffee (Coffea arabica L.),0,1876
1930,The Decline of Public Insult in London 1660-1800.,1,1163
1931,Age-related relative volume preservation of the dominant hand cortical region,0,3131
1932,Widening the horizon of neonatal neurophysiology,0,3300
1933,Outcomes of using the internet for sexual purposes: fulfillment of sexual desires.,1,470
1934,Estimation of Aircraft Target Motion Using Orientation Measurements,0,1972
1935,Characteristics of the External Ear,1,1295
1936,Is Teaching Simple Surgical Skills Using an Operant Learning Program More Effective Than Teaching by Demonstration?,1,1701
1937,Reach-to-grasp movement as a minimization process,0,3334
1938,Semenly Harmless Back Pain: An Unusual Presentation of a Subcutaneous Abscess,1,1675
1939,Does Eating Chicken Feet With Pickled Peppers Cause Avian Influenza? Observational Case Study on Chinese Social Media During the Avian Influenza A (H7N9) Outbreak,1,923
1940,"[Clinical differences observed in patients with dengue caused by different serotypes in the epidemic of 2001/2002, occurred in Rio de Janeiro].",0,2561
1941,Informational and statistical measures of the self-organization of the heart regulation systems in the analysis of heart rate variability,0,2292
1942,No Evidence of Contagious Yawning in the Red-Footed Tortoise Geochelone carbonaria.,1,91
1943,Individual differences in rCBF correlates of syntactic processing in sentence comprehension: effects of working memory and speed of processing,0,2716
1944,Neonatal alcohol exposure impairs contextual fear conditioning in juvenile rats by disrupting cholinergic function,0,2894
1945,Space-time block codes for noncoherent CPFSK,0,2022
1946,Floral rewards and pollination in Cytiseae (Fabaceae),0,1818
1947,Comparative ecology of Gammarus pulex (L.) and Asellus aquaticus (L.) II: fungal preferences,0,1889
1948,A global perspective on avian influenza.,0,2653
1949,Functionally relevant responses to human facial expressions of emotion in the domestic horse (Equus caballus),1,1247
1950,Intimate relationships with Artificial Partners,1,486
1951,Positive emotional contagion in a New Zealand parrot.,1,864
1952,Postoperative morbidity is an additional prognostic factor after potentially curative pancreaticoduodenectomy for primary duodenal adenocarcinoma,0,2407
1953,Outcome of lupus nephritis in Indian children.,0,2286
1954,Women's hairstyle and men's behavior: A field experiment.,1,392
1955,Decoding Delay and Outage Performance Analysis of Full-Duplex Decode-Forward Relaying: Backward or Sliding Window Decoding,0,1953
1956,Genetic variation in outcrossing rate and correlated floral traits in a population of grain amaranth (Amaranthus cruentus L.),0,1901
1957,"Parrots are ""more human"" than chickens.",1,1104
1958,Basic Vibration Design to Which Young Engineers Can Relate: The Washing Machine.,1,1347
1959,Take a Bao if You Are Not Superstitious,1,1289
1960,"Substance Use Disorders Among Indigenous Youth in Developmental Perspective: Diversity, Diagnostic Tools, and Resilience.",0,2847
