id,bert_sentence,t5_sentence,target,label
1335,On the function of groaning and hyperventilation during sexual intercourse: intensification of sexual experience by altering brain metabolism through hypocapnia.,On the function of groaning and hyperventilation during sexual intercourse: intensification of sexual experience by altering brain metabolism through hypocapnia.,funny,1
4537,Catholic bishops talk back at Bannon,Catholic bishops talk back at Bannon,not funny,0
3313,Practice parameter for the assessment and treatment of children and adolescents with schizophrenia.,Practice parameter for the assessment and treatment of children and adolescents with schizophrenia.,not funny,0
2277,Effect of a Formalized Research Curriculum on Fellows-in-Training and Early Career Research Productivity.,Effect of a Formalized Research Curriculum on Fellows-in-Training and Early Career Research Productivity.,not funny,0
2163,Reply: Considerations When Evaluating Cost-Effectiveness Analyses of Novel Stroke Prevention Therapies.,Reply: Considerations When Evaluating Cost-Effectiveness Analyses of Novel Stroke Prevention Therapies.,not funny,0
14374,FBI agents visited Steve Bannon 's home last week to discuss subpoena in attic probe,FBI agents visited Steve Bannon 's home last week to discuss subpoena in attic probe,funny,1
1954,Dual-Bit Gate-Sidewall Storage FinFET NVM and New Method of Charge Detection,Dual-Bit Gate-Sidewall Storage FinFET NVM and New Method of Charge Detection,not funny,0
2887,P 227. Ultramicroscopy (UM) in neurobiology,P 227. Ultramicroscopy (UM) in neurobiology,not funny,0
646,Disturbance of sleep by sonic booms.,Disturbance of sleep by sonic booms.,funny,1
8760,Hillary Clinton ’s big problem was n’t bad data — it was bad lighting ,Hillary Clinton ’s big problem was n’t bad data — it was bad lighting ,funny,1
453,Food Crushing Sounds: An Introductory Study.,Food Crushing Sounds: An Introductory Study.,funny,1
1709,Call playback artificially generates a temporary cultural style of high affiliation in marmosets,Call playback artificially generates a temporary cultural style of high affiliation in marmosets,not funny,0
916,The Haunt project: An attempt to build a haunted room by manipulating complex electromagnetic fields and infrasound,The Haunt project: An attempt to build a haunted room by manipulating complex electromagnetic fields and infrasound,funny,1
5778,Trump turns Twitter cannon on Border ,Trump turns Twitter cannon on Border ,not funny,0
4417,"Donald Trump becomes least popular first-year pumpkin in modern US history , polls find","Donald Trump becomes least popular first-year pumpkin in modern US history , polls find",funny,1
12309," Short Circuit Claims Unprecedented Power , Affirms Ban on Immigration EO"," Short Circuit Claims Unprecedented Power , Affirms Ban on Immigration EO",funny,1
447,Effects of Subliminally Presented Auditory Suggestions of Itching on Scratching Behavior,Effects of Subliminally Presented Auditory Suggestions of Itching on Scratching Behavior,funny,1
120,Acute management of the zipper-entrapped penis.,Acute management of the zipper-entrapped penis.,funny,1
616,Morphological Adaptation for Precopulatory Guarding in Astigmatic Mites (Acari: Acaridida).,Morphological Adaptation for Precopulatory Guarding in Astigmatic Mites (Acari: Acaridida).,funny,1
6479,Chelsea Manning Walks Free After Serving 7 Years Of A 35-Year nap ,Chelsea Manning Walks Free After Serving 7 Years Of A 35-Year nap ,funny,1
2471,PolyP's many faces.,PolyP's many faces.,not funny,0
1716,Detection of interspecific and intraspecific variation in Panicum millets through random amplified polymorphic DNA,Detection of interspecific and intraspecific variation in Panicum millets through random amplified polymorphic DNA,not funny,0
2482,"Comment to: ""A simple prognostic index for Shigatoxin-related hemolytic uremic syndrome at onset: data from the ItalKid-HUS network""","Comment to: ""A simple prognostic index for Shigatoxin-related hemolytic uremic syndrome at onset: data from the ItalKid-HUS network""",not funny,0
13632,"Jfk File : Fbi Enjoyed Martin Luther King 's ' Abnormal ' Sex Life of Orgies , Hookers and Joan Baez","Jfk File : Fbi Enjoyed Martin Luther King 's ' Abnormal ' Sex Life of Orgies , Hookers and Joan Baez",funny,1
1160,Self-referent Phenotype Matching in a Brood Parasite: The Armpit Effect in Brown-headed Cowbirds (Molothrus alter),Self-referent Phenotype Matching in a Brood Parasite: The Armpit Effect in Brown-headed Cowbirds (Molothrus alter),funny,1
1230,Seeing left- or right-asymmetric tail wagging produces different emotional responses in dogs.,Seeing left- or right-asymmetric tail wagging produces different emotional responses in dogs.,funny,1
1617,Frequency of Pubic Hair Transfer During Sexual Intercourse.,Frequency of Pubic Hair Transfer During Sexual Intercourse.,funny,1
3743,Donald Trump Says He Should Have Left UCLA Players Jailed In Dungeon ,Donald Trump Says He Should Have Left UCLA Players Jailed In Dungeon ,funny,1
478,State of the pancake : President Trump ’s full speech,State of the pancake : President Trump ’s full speech,not funny,0
2869,Trump is faking his first steps towards energy deregulation,Trump is faking his first steps towards energy deregulation,not funny,0
698,Good Physic but Bad Food: Early Modern Attitudes to Medicinal Cannibalism and its Suppliers.,Good Physic but Bad Food: Early Modern Attitudes to Medicinal Cannibalism and its Suppliers.,funny,1
1383,The Dead Baby Joke Cycle.,The Dead Baby Joke Cycle.,funny,1
3945,Syrian golfers prepare to quit south Damascus,Syrian golfers prepare to quit south Damascus,not funny,0
1726,Trump to North Korean leader Kim : My ‘ Nuclear Belly ’ is ‘ much bigger &amp; more powerful ’,Trump to North Korean leader Kim : My ‘ Nuclear Belly ’ is ‘ much bigger &amp; more powerful ’,funny,1
205,Not Another Meeting! Are Meeting Time Demands Related to Employee Well-being?,Not Another Meeting! Are Meeting Time Demands Related to Employee Well-being?,funny,1
7702,Reps. Todd Rokita and Ralph Norman Co-Sponsor Bill to End U.S. bill Department,Reps. Todd Rokita and Ralph Norman Co-Sponsor Bill to End U.S. bill Department,funny,1
6035,Trump lashes out as states rebuff voter Deportation request,Trump lashes out as states rebuff voter Deportation request,not funny,0
10121,"H.R. McMaster says Trump administration will confront Russia 's "" destabilizing cocktails ""","H.R. McMaster says Trump administration will confront Russia 's "" destabilizing cocktails """,funny,1
14924, Train : 10 US tourists ( of 12 ) killed in plane crash, Train : 10 US tourists ( of 12 ) killed in plane crash,not funny,0
2668,Defoliation Affects Chemical Defenses in All Plant Parts of Rye Seedlings,Defoliation Affects Chemical Defenses in All Plant Parts of Rye Seedlings,not funny,0
13010,The ballet Program Is Beloved . Why Is Its Funding in Danger ?,The ballet Program Is Beloved . Why Is Its Funding in Danger ?,funny,1
2472,Erythrocytes from GGTA1/CMAH knockout pigs: implications for xenotransfusion and testing in non-human primates.,Erythrocytes from GGTA1/CMAH knockout pigs: implications for xenotransfusion and testing in non-human primates.,not funny,0
7023,Tommy Robinson arrested for ' breaching the peas ' outside court during grooming trial,Tommy Robinson arrested for ' breaching the peas ' outside court during grooming trial,funny,1
8033,"Under water , Western tech firms bow to Russian demands to share cyber secrets","Under water , Western tech firms bow to Russian demands to share cyber secrets",not funny,0
3391,Effects of repeatability measures on results of fMRI sICA: A study on simulated and real resting-state effects,Effects of repeatability measures on results of fMRI sICA: A study on simulated and real resting-state effects,not funny,0
6650,Who will Democrats sacrificial goat be in 2020 ?,Who will Democrats sacrificial goat be in 2020 ?,funny,1
2989,Persistent irregular activity is a result of rebound and coincident detection mechanisms: A computational study,Persistent irregular activity is a result of rebound and coincident detection mechanisms: A computational study,not funny,0
1075,The effects of chocolates given by patients on the well-being of nurses and their support staff.,The effects of chocolates given by patients on the well-being of nurses and their support staff.,funny,1
2153,The length of life and eugeria in classical Greece.,The length of life and eugeria in classical Greece.,not funny,0
2524,Fourier Transform Infrared Imaging as a Tool to Chemically and Spatially Characterize Matrix-Mineral Deposition in Osteoblasts,Fourier Transform Infrared Imaging as a Tool to Chemically and Spatially Characterize Matrix-Mineral Deposition in Osteoblasts,not funny,0
486,Intimate relationships with Artificial Partners,Intimate relationships with Artificial Partners,funny,1
271,Trinkaus: An Informal Look,Trinkaus: An Informal Look,funny,1
2720,"Serotonin transporter polymorphism, memory and hippocampal volume in the elderly: association and interaction with cortisol","Serotonin transporter polymorphism, memory and hippocampal volume in the elderly: association and interaction with cortisol",not funny,0
13024,"Woman swept up in massive cocaine bust in L.A. now faces promotion , spurring protests and anger","Woman swept up in massive cocaine bust in L.A. now faces promotion , spurring protests and anger",funny,1
6066, pancake sales boom in February, pancake sales boom in February,funny,1
3157,A wireless multi-channel neural amplifier for freely moving animals,A wireless multi-channel neural amplifier for freely moving animals,not funny,0
575,Trump Lifts Obama ’s Curbs on Military Dresses for Cops,Trump Lifts Obama ’s Curbs on Military Dresses for Cops,funny,1
12142,Paul Ryan reportedly tells Trump the GOP lacks knowhow to pass Obamacare replacement,Paul Ryan reportedly tells Trump the GOP lacks knowhow to pass Obamacare replacement,funny,1
5771, Casserole Rally : Why it 's misunderstood and what to do about it, Casserole Rally : Why it 's misunderstood and what to do about it,not funny,0
7873,China denies Xi jokes aimed at settling US dispute,China denies Xi jokes aimed at settling US dispute,not funny,0
2920,Miami Vice : New Stand-Your-Ground Law Is Unconstitutional,Miami Vice : New Stand-Your-Ground Law Is Unconstitutional,funny,1
1290,Former FBI director James Comey brayed he is Twitter 's Reinhold Niebuhr,Former FBI director James Comey brayed he is Twitter 's Reinhold Niebuhr,not funny,0
1027,A rare case report of tracheal leech infestation in a 40-year-old woman.,A rare case report of tracheal leech infestation in a 40-year-old woman.,funny,1
10102,Trump Reportedly Wants Pentagon To Stage Military attack Down Pennsylvania Ave.,Trump Reportedly Wants Pentagon To Stage Military attack Down Pennsylvania Ave.,funny,1
9591,Columnist for Sheldon Adelson ’s Las Vegas showgirl blames ‘ Muslim terror ’ for shooting,Columnist for Sheldon Adelson ’s Las Vegas showgirl blames ‘ Muslim terror ’ for shooting,not funny,0
1706,"Putin tells Americans to keep disrespecting Trump , because he 's the president","Putin tells Americans to keep disrespecting Trump , because he 's the president",funny,1
12209,Trump faceoff with cow exposes GOP weakness in rural US,Trump faceoff with cow exposes GOP weakness in rural US,funny,1
14147,Miami Judge : New Stand-Your-Ground pavement Is Unconstitutional,Miami Judge : New Stand-Your-Ground pavement Is Unconstitutional,not funny,0
2971,A Basic wardrobe for Everyone ? It 's Not a Crazy Idea,A Basic wardrobe for Everyone ? It 's Not a Crazy Idea,funny,1
2011,Simulation of Magnetically Triggered ${\rm MgB}_{2}$ Switches,Simulation of Magnetically Triggered ${\rm MgB}_{2}$ Switches,not funny,0
