id,bert_sentence,t5_sentence,target,label
1500,From Karen to Katie: using baby names to understand cultural evolution.,From Karen to Katie: using baby names to understand cultural evolution.,funny,1
212,Is There an Association Between the Use of Heeled Footwear and Schizophrenia?,Is There an Association Between the Use of Heeled Footwear and Schizophrenia?,funny,1
17803,How weight is it? [SEP] Black Ops Junior Sniper Rifle - Multi-Pump BB/Pellet Airgun - Shoot .177 BBs Or Pellets,How weight is it? </s> Black Ops Junior Sniper Rifle - Multi-Pump BB/Pellet Airgun - Shoot .177 BBs Or Pellets,not funny,0
2209,Unusual presentation of Bouveret's syndrome,Unusual presentation of Bouveret's syndrome,not funny,0
7094,Is this compatible with right bananas too or only with the left ones? [SEP] Benran Outdoor Travel Cute Banana Protector Storage Box (Pink Green Yellow Pack of 3),Is this compatible with right bananas too or only with the left ones? </s> Benran Outdoor Travel Cute Banana Protector Storage Box (Pink Green Yellow Pack of 3),funny,1
8563,is this fan part of the illuminati? the lifespan is 6666.666... days [SEP] MasterAir Maker 8 High-end CPU Air Cooler. Featuring 3D Vapor Chamber Technology and Customizable Cover Designs,is this fan part of the illuminati? the lifespan is 6666.666... days </s> MasterAir Maker 8 High-end CPU Air Cooler. Featuring 3D Vapor Chamber Technology and Customizable Cover Designs,funny,1
11806,Is this a real [SEP] George Bush the Hunter 25 Million Dollar Novelty Bill,Is this a real </s> George Bush the Hunter 25 Million Dollar Novelty Bill,not funny,0
852,Polycyclic Aromatic Hydrocarbons in Whiskies.,Polycyclic Aromatic Hydrocarbons in Whiskies.,funny,1
17962,Could this item be sealed with caulk and then be a greenhouse?? [SEP]  Ikea Greenhouse Indoor/outdoor White,Could this item be sealed with caulk and then be a greenhouse?? </s>  Ikea Greenhouse Indoor/outdoor White,not funny,0
6350,Will I be able to bend air water and earth? [SEP] Power Balance Silicone Wristband - Genuine (Black w/Black Lettering M),Will I be able to bend air water and earth? </s> Power Balance Silicone Wristband - Genuine (Black w/Black Lettering M),funny,1
1650,Vagueness: An Exercise in Logical Analysis,Vagueness: An Exercise in Logical Analysis,funny,1
5719,Am I the only one want their one minute of their life back? this is a joke too much for a Thursday morning. [SEP] Amazon Gardening Starter Kit,Am I the only one want their one minute of their life back? this is a joke too much for a Thursday morning. </s> Amazon Gardening Starter Kit,funny,1
1335,On the function of groaning and hyperventilation during sexual intercourse: intensification of sexual experience by altering brain metabolism through hypocapnia.,On the function of groaning and hyperventilation during sexual intercourse: intensification of sexual experience by altering brain metabolism through hypocapnia.,funny,1
18113,What size sleeping pad will fit? [SEP] Hammock Bliss Sky Bed Bug Free - Insect Free Hanging Tent That Hangs Like A Hammock But Sleeps Like A Bed - Unique Asymmetrical Design Creates An Amazing Lay Flat Camping Hammock Sleeping Experience,What size sleeping pad will fit? </s> Hammock Bliss Sky Bed Bug Free - Insect Free Hanging Tent That Hangs Like A Hammock But Sleeps Like A Bed - Unique Asymmetrical Design Creates An Amazing Lay Flat Camping Hammock Sleeping Experience,not funny,0
3313,Practice parameter for the assessment and treatment of children and adolescents with schizophrenia.,Practice parameter for the assessment and treatment of children and adolescents with schizophrenia.,not funny,0
2277,Effect of a Formalized Research Curriculum on Fellows-in-Training and Early Career Research Productivity.,Effect of a Formalized Research Curriculum on Fellows-in-Training and Early Career Research Productivity.,not funny,0
2163,Reply: Considerations When Evaluating Cost-Effectiveness Analyses of Novel Stroke Prevention Therapies.,Reply: Considerations When Evaluating Cost-Effectiveness Analyses of Novel Stroke Prevention Therapies.,not funny,0
2984,Will buying this mask land me on an NSA watch list? [SEP] V for Vendetta Collector's Edition Mask CostumeOne SizeMulticolor,Will buying this mask land me on an NSA watch list? </s> V for Vendetta Collector's Edition Mask CostumeOne SizeMulticolor,funny,1
1954,Dual-Bit Gate-Sidewall Storage FinFET NVM and New Method of Charge Detection,Dual-Bit Gate-Sidewall Storage FinFET NVM and New Method of Charge Detection,not funny,0
2887,P 227. Ultramicroscopy (UM) in neurobiology,P 227. Ultramicroscopy (UM) in neurobiology,not funny,0
646,Disturbance of sleep by sonic booms.,Disturbance of sleep by sonic booms.,funny,1
7888,can i eat em! i m a fan of live fresh fish [SEP] Live Koi Fish - 50-Lot Assorted Standard A Grade Quality (3 -4 Inch) (50),can i eat em! i m a fan of live fresh fish </s> Live Koi Fish - 50-Lot Assorted Standard A Grade Quality (3 -4 Inch) (50),funny,1
453,Food Crushing Sounds: An Introductory Study.,Food Crushing Sounds: An Introductory Study.,funny,1
1709,Call playback artificially generates a temporary cultural style of high affiliation in marmosets,Call playback artificially generates a temporary cultural style of high affiliation in marmosets,not funny,0
916,The Haunt project: An attempt to build a haunted room by manipulating complex electromagnetic fields and infrasound,The Haunt project: An attempt to build a haunted room by manipulating complex electromagnetic fields and infrasound,funny,1
18030,Would you be interested in a traded for the exact same style & model but the gold band with the steel colored cables & dials [SEP] Invicta Men's 0822 Reserve Chronograph Mother of Pearl Dial Stainless Steel Watch,Would you be interested in a traded for the exact same style & model but the gold band with the steel colored cables & dials </s> Invicta Men's 0822 Reserve Chronograph Mother of Pearl Dial Stainless Steel Watch,not funny,0
8507,How many dragons can I behead before I need to sharpen it again? [SEP] Cold Steel 88WGS Two Handed Great Sword-No Scabbard Sword,How many dragons can I behead before I need to sharpen it again? </s> Cold Steel 88WGS Two Handed Great Sword-No Scabbard Sword,funny,1
1097,I've been asking Alexa to shoot out laser beams she doesn't understand. [SEP] Certified Refurbished Amazon Echo (1st Generation),I've been asking Alexa to shoot out laser beams she doesn't understand. </s> Certified Refurbished Amazon Echo (1st Generation),funny,1
447,Effects of Subliminally Presented Auditory Suggestions of Itching on Scratching Behavior,Effects of Subliminally Presented Auditory Suggestions of Itching on Scratching Behavior,funny,1
120,Acute management of the zipper-entrapped penis.,Acute management of the zipper-entrapped penis.,funny,1
616,Morphological Adaptation for Precopulatory Guarding in Astigmatic Mites (Acari: Acaridida).,Morphological Adaptation for Precopulatory Guarding in Astigmatic Mites (Acari: Acaridida).,funny,1
75,so if I get this game I wont be haunted........right? [SEP] Winning Moves Games Classic Ouija,so if I get this game I wont be haunted........right? </s> Winning Moves Games Classic Ouija,funny,1
2471,PolyP's many faces.,PolyP's many faces.,not funny,0
1716,Detection of interspecific and intraspecific variation in Panicum millets through random amplified polymorphic DNA,Detection of interspecific and intraspecific variation in Panicum millets through random amplified polymorphic DNA,not funny,0
2482,"Comment to: ""A simple prognostic index for Shigatoxin-related hemolytic uremic syndrome at onset: data from the ItalKid-HUS network""","Comment to: ""A simple prognostic index for Shigatoxin-related hemolytic uremic syndrome at onset: data from the ItalKid-HUS network""",not funny,0
1660,If get this cable will i get free college [SEP] AudioQuest Diamond 1m (3.2 feet) Braided HDMI Cable,If get this cable will i get free college </s> AudioQuest Diamond 1m (3.2 feet) Braided HDMI Cable,funny,1
1160,Self-referent Phenotype Matching in a Brood Parasite: The Armpit Effect in Brown-headed Cowbirds (Molothrus alter),Self-referent Phenotype Matching in a Brood Parasite: The Armpit Effect in Brown-headed Cowbirds (Molothrus alter),funny,1
1230,Seeing left- or right-asymmetric tail wagging produces different emotional responses in dogs.,Seeing left- or right-asymmetric tail wagging produces different emotional responses in dogs.,funny,1
1617,Frequency of Pubic Hair Transfer During Sexual Intercourse.,Frequency of Pubic Hair Transfer During Sexual Intercourse.,funny,1
4692,My mother is a widow. She doesn't appear to need sealing yet. Will this product enhance her in some way? [SEP] Touch 'n Seal No Warp Widow and Door Insulating Gun Foam Sealant 20 oz Can White,My mother is a widow. She doesn't appear to need sealing yet. Will this product enhance her in some way? </s> Touch 'n Seal No Warp Widow and Door Insulating Gun Foam Sealant 20 oz Can White,funny,1
17482,I am looking for a machete to use on coconuts. Would this be a good choice for that purpose? [SEP] Whetstone Cutlery Full Tang Rubber Grip Machete with Sheath,I am looking for a machete to use on coconuts. Would this be a good choice for that purpose? </s> Whetstone Cutlery Full Tang Rubber Grip Machete with Sheath,not funny,0
11843,Has anybody tried buying this? I am almost tempted to just to see what happens. [SEP] Tuscan Dairy Whole Vitamin D Milk Gallon 128 oz,Has anybody tried buying this? I am almost tempted to just to see what happens. </s> Tuscan Dairy Whole Vitamin D Milk Gallon 128 oz,not funny,0
698,Good Physic but Bad Food: Early Modern Attitudes to Medicinal Cannibalism and its Suppliers.,Good Physic but Bad Food: Early Modern Attitudes to Medicinal Cannibalism and its Suppliers.,funny,1
1383,The Dead Baby Joke Cycle.,The Dead Baby Joke Cycle.,funny,1
13080,Will this arrive by Christmas?? [SEP] Chia Pet Donald Trump Decorative Pottery Planter Freedom of Choice Easy to Do and Fun to Grow Novelty Gift Perfect for Any Occasion,Will this arrive by Christmas?? </s> Chia Pet Donald Trump Decorative Pottery Planter Freedom of Choice Easy to Do and Fun to Grow Novelty Gift Perfect for Any Occasion,not funny,0
6622,Do I need an IQ of less than 80 to really appreciate the benefits of this thing? [SEP] Black Tourmaline Crystal Orgone Pyramid Kit / Includes 4 Crystal Quartz Energy Points / EMF Protection Meditation Yoga Energy Generator,Do I need an IQ of less than 80 to really appreciate the benefits of this thing? </s> Black Tourmaline Crystal Orgone Pyramid Kit / Includes 4 Crystal Quartz Energy Points / EMF Protection Meditation Yoga Energy Generator,funny,1
205,Not Another Meeting! Are Meeting Time Demands Related to Employee Well-being?,Not Another Meeting! Are Meeting Time Demands Related to Employee Well-being?,funny,1
6397,did  nes  make   zombie   ate   my  neighbors  for  the  game  system [SEP] Retro Bit Nintendo NES Entertainment System (Silver/Black),did  nes  make   zombie   ate   my  neighbors  for  the  game  system </s> Retro Bit Nintendo NES Entertainment System (Silver/Black),funny,1
18861,Does this have a brand name? Who makes this? [SEP] Minch Polka Dot Diaper Bags-LD13 Baby Fashionable Polka Dot Diaper Bags Backpack Designer - for Girls Dads Twins Mom-Changing Pad (Coffee),Does this have a brand name? Who makes this? </s> Minch Polka Dot Diaper Bags-LD13 Baby Fashionable Polka Dot Diaper Bags Backpack Designer - for Girls Dads Twins Mom-Changing Pad (Coffee),not funny,0
3807,Does the photoshopped hips and butt come with the swimsuit? [SEP] OGNEE Women One Piece Swimsuit Deep V-Neckline with Cross-Back Swimwear Multicoloured Small,Does the photoshopped hips and butt come with the swimsuit? </s> OGNEE Women One Piece Swimsuit Deep V-Neckline with Cross-Back Swimwear Multicoloured Small,funny,1
12665,Can it kill large cockroaches? [SEP] Bug-A-Salt 2.0 from Skell Inc.,Can it kill large cockroaches? </s> Bug-A-Salt 2.0 from Skell Inc.,not funny,0
2668,Defoliation Affects Chemical Defenses in All Plant Parts of Rye Seedlings,Defoliation Affects Chemical Defenses in All Plant Parts of Rye Seedlings,not funny,0
2728,Can you upgrade the brain? [SEP] Roland Entry-level Electronic V-Drums Set with Mesh Head Snare Pad (TD-1KV),Can you upgrade the brain? </s> Roland Entry-level Electronic V-Drums Set with Mesh Head Snare Pad (TD-1KV),funny,1
2472,Erythrocytes from GGTA1/CMAH knockout pigs: implications for xenotransfusion and testing in non-human primates.,Erythrocytes from GGTA1/CMAH knockout pigs: implications for xenotransfusion and testing in non-human primates.,not funny,0
